,station,netvec,datevec,freq,freqsd,ipi,ipisd,peakcounts,propcounts,all_nseq
33,AX,AX,2008-03-01,23.6,1.01910828025,19.5,0.0,0.0,0.0,49.0
34,AX,AX,2008-03-01,24.0,0.0,17.5,0.0,0.0,0.0,49.0
35,AX,AX,2008-03-01,22.0,0.0,12.5,3.05732484076,0.0,0.0,49.0
36,AX,AX,2008-03-01,22.8,0.0,11.5,0.0,0.0,0.0,49.0
37,AX,AX,2008-11-01,18.8,0.552016985138,27.5,1.6135881104,989.0,3.44407299067,102.0
38,AX,AX,2008-11-01,23.2,0.72186836518,27.5,0.0,0.0,0.0,102.0
39,AX,AX,2008-11-01,18.8,0.382165605096,16.5,1.78343949045,267.0,0.929795236105,102.0
40,AX,AX,2008-11-01,22.8,0.0,11.5,1.14649681529,0.0,0.0,102.0
41,AX,AX,2008-12-01,19.2,0.0,26.5,1.40127388535,0.0,0.0,100.0
42,AX,AX,2008-12-01,22.4,0.0,12.5,1.01910828025,0.0,0.0,100.0
43,AX,AX,2008-12-01,23.2,0.67940552017,12.5,1.10403397028,69.0,0.31696449079,100.0
44,AX,AX,2009-01-01,19.2,0.509554140127,27.5,1.31634819533,1114.0,5.99537161617,103.0
45,AX,AX,2009-02-01,18.4,0.0,34.5,0.0,0.0,0.0,76.0
46,AX,AX,2009-02-01,19.2,0.509554140127,28.5,1.1889596603,366.0,6.14403223099,76.0
47,AX,AX,2009-02-01,22.8,1.48619957537,28.5,0.0,0.0,0.0,76.0
48,AX,AX,2009-02-01,23.2,0.806794055202,25.5,0.0,0.0,0.0,76.0
49,AX,AX,2009-02-01,18.4,0.0,22.5,0.0,0.0,0.0,76.0
50,AX,AX,2009-02-01,23.2,0.849256900212,21.5,0.0,0.0,0.0,76.0
51,AX,AX,2009-02-01,22.8,0.0,19.5,3.52441613588,0.0,0.0,76.0
52,AX,AX,2009-03-01,18.0,0.0,37.5,0.0,0.0,0.0,73.0
53,AX,AX,2009-03-01,18.8,0.467091295117,28.5,1.35881104034,275.0,4.51930977814,73.0
54,AX,AX,2009-03-01,23.2,0.509554140127,27.5,0.0,0.0,0.0,73.0
55,AX,AX,2009-03-01,22.8,0.72186836518,13.5,1.52866242038,33.0,0.542317173377,73.0
56,AX,AX,2009-11-01,23.2,0.636942675159,28.5,2.33545647558,68.0,0.442910180421,82.0
57,AX,AX,2009-11-01,18.8,0.509554140127,27.5,2.54777070064,423.0,2.75516185762,82.0
58,AX,AX,2009-11-01,18.8,0.509554140127,24.5,0.0,0.0,0.0,82.0
59,AX,AX,2009-11-01,18.8,0.467091295117,17.5,0.0,0.0,0.0,82.0
60,AX,AX,2009-11-01,18.4,0.467091295117,15.5,0.0,0.0,0.0,82.0
61,AX,AX,2009-11-01,23.2,0.72186836518,12.5,1.06157112527,143.0,0.931414055885,82.0
62,AX,AX,2009-12-01,23.2,0.636942675159,29.5,2.37791932059,157.0,0.77006082009,106.0
63,AX,AX,2009-12-01,18.8,0.509554140127,27.5,1.95329087049,572.0,2.80557190504,106.0
64,AX,AX,2009-12-01,18.8,0.509554140127,18.5,0.0,0.0,0.0,106.0
65,AX,AX,2009-12-01,22.8,0.0,12.5,0.0,0.0,0.0,106.0
66,AX,AX,2010-01-01,18.4,0.0,32.5,0.0,0.0,0.0,92.0
67,AX,AX,2010-01-01,23.2,0.594479830149,30.5,0.0,0.0,0.0,92.0
68,AX,AX,2010-01-01,18.8,0.509554140127,27.5,1.69851380042,314.0,2.28762931663,92.0
69,AX,AX,2010-01-01,24.4,0.594479830149,19.5,1.86836518047,136.0,0.990820340959,92.0
70,AX,AX,2010-01-01,18.4,0.467091295117,17.5,1.91082802548,93.0,0.677546262567,92.0
71,AX,AX,2010-01-01,23.2,0.72186836518,13.5,1.01910828025,168.0,1.22395453883,92.0
72,AX,AX,2010-02-01,18.8,0.467091295117,28.5,1.6135881104,437.0,3.78486055777,77.0
73,AX,AX,2010-02-01,18.4,0.467091295117,17.5,2.08067940552,75.0,0.649575610601,77.0
74,AX,AX,2010-02-01,22.8,0.0,12.5,0.0,0.0,0.0,77.0
75,AX,AX,2010-03-01,18.4,0.509554140127,34.5,0.0,0.0,0.0,92.0
76,AX,AX,2010-03-01,18.8,0.467091295117,28.5,1.86836518047,365.0,3.61386138614,92.0
77,AX,AX,2010-03-01,23.2,0.636942675159,27.5,0.0,0.0,0.0,92.0
78,AX,AX,2010-03-01,18.4,0.424628450106,19.5,0.0,0.0,0.0,92.0
79,AX,AX,2010-03-01,18.4,0.424628450106,17.5,2.63269639066,47.0,0.465346534653,92.0
80,AX,AX,2010-03-01,22.8,0.72186836518,13.5,1.74097664544,63.0,0.623762376238,92.0
81,AX,AX,2010-11-01,23.6,0.0,34.5,0.0,0.0,0.0,51.0
82,AX,AX,2010-11-01,18.4,0.552016985138,33.5,0.0,0.0,0.0,51.0
83,AX,AX,2010-11-01,18.8,0.339702760085,26.5,0.934182590234,277.0,5.74212271973,51.0
84,AX,AX,2010-11-01,18.8,0.382165605096,22.5,0.0,0.0,0.0,51.0
85,AX,AX,2010-11-01,18.4,0.467091295117,20.5,0.0,0.0,0.0,51.0
86,AX,AX,2010-11-01,18.4,0.382165605096,18.5,2.42038216561,58.0,1.20232172471,51.0
87,AX,AX,2010-11-01,18.4,0.382165605096,15.5,0.0,0.0,0.0,51.0
88,AX,AX,2010-11-01,22.8,0.594479830149,14.5,1.69851380042,52.0,1.07794361526,51.0
89,AX,AX,2010-11-01,22.8,0.594479830149,12.5,0.0,0.0,0.0,51.0
90,AX,AX,2010-12-01,18.4,0.509554140127,33.5,0.0,0.0,0.0,115.0
91,AX,AX,2010-12-01,18.4,0.467091295117,28.5,1.69851380042,536.0,2.17779944742,115.0
92,AX,AX,2010-12-01,18.4,0.467091295117,17.5,1.86836518047,322.0,1.30830489192,115.0
93,AX,AX,2010-12-01,22.8,0.0,14.5,1.23142250531,0.0,0.0,115.0
94,AX,AX,2011-01-01,23.6,0.0,29.5,2.42038216561,0.0,0.0,81.0
95,AX,AX,2011-01-01,18.8,0.509554140127,28.5,1.35881104034,435.0,4.04952522808,81.0
96,AX,AX,2011-01-01,18.4,0.467091295117,22.5,0.0,0.0,0.0,81.0
97,AX,AX,2011-01-01,18.4,0.339702760085,17.5,2.08067940552,96.0,0.893688326196,81.0
98,AX,AX,2011-01-01,23.2,0.594479830149,13.5,0.976645435244,147.0,1.36846024949,81.0
99,AX,AX,2011-02-01,23.2,0.67940552017,30.5,0.0,0.0,0.0,78.0
100,AX,AX,2011-02-01,18.4,0.467091295117,29.5,2.03821656051,248.0,2.07861872433,78.0
101,AX,AX,2011-02-01,18.4,0.382165605096,17.5,1.69851380042,189.0,1.58410862459,78.0
102,AX,AX,2011-02-01,23.2,0.636942675159,14.5,1.06157112527,226.0,1.89422512782,78.0
103,AX,AX,2011-03-01,18.4,0.509554140127,32.5,0.0,0.0,0.0,64.0
104,AX,AX,2011-03-01,22.8,0.0,30.5,2.42038216561,0.0,0.0,64.0
105,AX,AX,2011-03-01,18.4,0.509554140127,29.5,1.48619957537,133.0,1.76979374584,64.0
106,AX,AX,2011-03-01,22.8,0.0,28.5,0.0,0.0,0.0,64.0
107,AX,AX,2011-03-01,18.0,0.467091295117,17.5,1.82590233546,81.0,1.07784431138,64.0
108,AX,AX,2011-03-01,22.8,0.509554140127,13.5,1.27388535032,133.0,1.76979374584,64.0
109,AX,AX,2011-11-01,18.4,0.509554140127,34.5,0.0,0.0,0.0,62.0
110,AX,AX,2011-11-01,22.8,0.636942675159,33.5,0.0,0.0,0.0,62.0
111,AX,AX,2011-11-01,22.8,0.636942675159,31.5,0.0,0.0,0.0,62.0
112,AX,AX,2011-11-01,18.0,0.0,28.5,0.0,0.0,0.0,62.0
113,AX,AX,2011-11-01,18.4,0.467091295117,18.5,1.69851380042,130.0,1.96552766858,62.0
114,AX,AX,2011-11-01,22.8,0.552016985138,14.5,1.23142250531,173.0,2.61566374357,62.0
115,AX,AX,2011-12-01,18.8,0.0,27.5,2.12314225053,0.0,0.0,114.0
116,AX,AX,2011-12-01,18.4,0.509554140127,17.5,1.65605095541,301.0,1.26083860428,114.0
117,AX,AX,2011-12-01,22.8,0.67940552017,14.5,0.976645435244,403.0,1.68809952666,114.0
118,AX,AX,2012-01-01,23.2,0.72186836518,31.5,0.0,0.0,0.0,86.0
119,AX,AX,2012-01-01,18.4,0.467091295117,27.5,0.0,0.0,0.0,86.0
120,AX,AX,2012-01-01,18.4,0.467091295117,17.5,0.0,0.0,0.0,86.0
121,AX,AX,2012-01-01,22.4,0.0,14.5,1.01910828025,0.0,0.0,86.0
122,AX,AX,2012-02-01,22.8,0.67940552017,33.5,2.12314225053,72.0,0.772035170491,77.0
123,AX,AX,2012-02-01,22.8,0.636942675159,31.5,0.0,0.0,0.0,77.0
124,AX,AX,2012-02-01,18.4,0.467091295117,28.5,2.46284501062,127.0,1.36178425906,77.0
125,AX,AX,2012-02-01,18.4,0.467091295117,24.5,0.0,0.0,0.0,77.0
126,AX,AX,2012-02-01,18.4,0.424628450106,19.5,0.0,0.0,0.0,77.0
127,AX,AX,2012-02-01,18.4,0.424628450106,17.5,0.0,0.0,0.0,77.0
128,AX,AX,2012-02-01,22.8,0.594479830149,14.5,0.0,0.0,0.0,77.0
129,AX,AX,2012-03-01,23.2,0.594479830149,37.5,0.0,0.0,0.0,57.0
130,AX,AX,2012-03-01,18.4,0.467091295117,33.5,0.0,0.0,0.0,57.0
131,AX,AX,2012-03-01,23.2,0.636942675159,33.5,1.65605095541,36.0,0.741503604531,57.0
132,AX,AX,2012-03-01,23.6,0.0,30.5,0.0,0.0,0.0,57.0
133,AX,AX,2012-03-01,18.4,0.467091295117,29.5,2.76008492569,95.0,1.95674562307,57.0
134,AX,AX,2012-03-01,18.4,0.382165605096,18.5,1.78343949045,82.0,1.68898043254,57.0
135,AX,AX,2012-03-01,21.2,0.0,15.5,0.934182590234,0.0,0.0,57.0
136,AX,AX,2012-03-01,22.8,0.67940552017,15.5,0.934182590234,92.0,1.89495365602,57.0
137,AX,AX,2012-11-01,18.4,0.552016985138,33.5,0.0,0.0,0.0,81.0
138,AX,AX,2012-11-01,23.2,0.594479830149,33.5,1.95329087049,118.0,0.710843373494,81.0
139,AX,AX,2012-11-01,18.4,0.424628450106,18.5,1.48619957537,525.0,3.16265060241,81.0
140,AX,AX,2012-11-01,22.8,0.594479830149,15.5,0.849256900212,647.0,3.89759036145,81.0
141,AX,AX,2012-12-01,23.2,0.0,34.5,2.03821656051,0.0,0.0,110.0
142,AX,AX,2012-12-01,18.4,0.509554140127,18.5,1.52866242038,1089.0,2.3141654979,110.0
143,AX,AX,2012-12-01,22.8,0.72186836518,15.5,0.764331210191,1590.0,3.37880912916,110.0
144,AX,AX,2013-01-01,18.4,0.552016985138,33.5,2.76008492569,173.0,0.47003205999,138.0
145,AX,AX,2013-01-01,23.2,0.72186836518,33.5,1.65605095541,314.0,0.853121773624,138.0
146,AX,AX,2013-01-01,18.4,0.509554140127,18.5,1.48619957537,846.0,2.2985382818,138.0
147,AX,AX,2013-01-01,22.8,0.0,15.5,0.849256900212,0.0,0.0,138.0
148,AX,AX,2013-02-01,18.4,0.552016985138,34.5,0.0,0.0,0.0,114.0
149,AX,AX,2013-02-01,22.8,0.0,33.5,1.78343949045,0.0,0.0,114.0
150,AX,AX,2013-02-01,18.4,0.424628450106,18.5,1.65605095541,402.0,2.17732762823,114.0
151,AX,AX,2013-02-01,22.8,0.594479830149,15.5,0.891719745223,545.0,2.95184964524,114.0
152,AX,AX,2013-03-01,18.4,0.594479830149,35.5,0.0,0.0,0.0,108.0
153,AX,AX,2013-03-01,20.0,0.0,34.5,0.0,0.0,0.0,108.0
154,AX,AX,2013-03-01,22.8,0.0,34.5,1.65605095541,0.0,0.0,108.0
155,AX,AX,2013-03-01,18.4,0.594479830149,33.5,3.26963906582,27.0,0.531496062992,108.0
156,AX,AX,2013-03-01,21.2,0.0,33.5,0.0,0.0,0.0,108.0
157,AX,AX,2013-03-01,18.8,0.0,29.5,0.0,0.0,0.0,108.0
158,AX,AX,2013-03-01,18.4,0.509554140127,28.5,0.0,0.0,0.0,108.0
159,AX,AX,2013-03-01,18.4,0.467091295117,19.5,1.86836518047,70.0,1.37795275591,108.0
160,AX,AX,2013-03-01,20.8,0.0,18.5,0.0,0.0,0.0,108.0
161,AX,AX,2013-03-01,20.0,0.0,15.5,0.0,0.0,0.0,108.0
162,AX,AX,2013-03-01,22.8,0.72186836518,15.5,1.01910828025,109.0,2.14566929134,108.0
163,J63A,CI,2011-11-01,18.8,0.0,39.5,0.0,0.0,0.0,4.0
164,J63A,CI,2011-11-01,18.0,0.0,37.5,0.0,0.0,0.0,4.0
165,J63A,CI,2011-11-01,18.4,0.67940552017,33.5,0.0,0.0,0.0,4.0
166,J63A,CI,2011-11-01,19.2,0.0,33.5,0.0,0.0,0.0,4.0
167,J63A,CI,2011-11-01,21.2,0.0,33.5,0.0,0.0,0.0,4.0
168,J63A,CI,2011-11-01,20.0,0.0,32.5,2.8025477707,0.0,0.0,4.0
169,J63A,CI,2011-11-01,21.6,0.0,31.5,0.0,0.0,0.0,4.0
170,J63A,CI,2011-11-01,18.8,0.0,30.5,0.0,0.0,0.0,4.0
171,J63A,CI,2011-11-01,20.0,0.0,30.5,0.0,0.0,0.0,4.0
172,J63A,CI,2011-11-01,18.0,0.0,29.5,0.0,0.0,0.0,4.0
173,J63A,CI,2011-11-01,21.2,0.0,29.5,0.0,0.0,0.0,4.0
174,J63A,CI,2011-11-01,19.6,0.0,27.5,0.0,0.0,0.0,4.0
175,J63A,CI,2011-11-01,18.4,0.594479830149,26.5,0.0,0.0,0.0,4.0
176,J63A,CI,2011-11-01,19.6,0.0,25.5,0.0,0.0,0.0,4.0
177,J63A,CI,2011-11-01,20.4,0.0,25.5,0.0,0.0,0.0,4.0
178,J63A,CI,2011-11-01,18.4,0.594479830149,24.5,0.0,0.0,0.0,4.0
179,J63A,CI,2011-11-01,18.4,0.594479830149,22.5,0.0,0.0,0.0,4.0
180,J63A,CI,2011-11-01,18.4,0.594479830149,20.5,0.0,0.0,0.0,4.0
181,J63A,CI,2011-11-01,19.2,0.0,18.5,0.0,0.0,0.0,4.0
182,J63A,CI,2011-11-01,18.4,0.636942675159,17.5,1.91082802548,34.0,1.81915462814,4.0
183,J63A,CI,2011-11-01,18.4,0.67940552017,15.5,0.0,0.0,0.0,4.0
184,J63A,CI,2011-11-01,21.2,0.72186836518,15.5,0.891719745223,46.0,2.46120920278,4.0
185,J63A,CI,2011-11-01,18.8,0.0,13.5,0.0,0.0,0.0,4.0
186,J63A,CI,2011-11-01,20.0,0.0,11.5,0.0,0.0,0.0,4.0
187,J63A,CI,2011-12-01,18.4,0.509554140127,31.5,0.0,0.0,0.0,83.0
188,J63A,CI,2011-12-01,18.4,0.509554140127,28.5,0.0,0.0,0.0,83.0
189,J63A,CI,2011-12-01,18.4,0.636942675159,17.5,3.22717622081,222.0,0.75602778913,83.0
190,J63A,CI,2011-12-01,21.2,0.509554140127,14.5,1.01910828025,337.0,1.14766380602,83.0
191,J63A,CI,2012-01-01,18.4,0.636942675159,39.5,0.0,0.0,0.0,47.0
192,J63A,CI,2012-01-01,18.4,0.552016985138,34.5,0.0,0.0,0.0,47.0
193,J63A,CI,2012-01-01,18.4,0.509554140127,28.5,2.46284501062,350.0,3.93700787402,47.0
194,J63A,CI,2012-01-01,21.2,0.509554140127,14.5,1.52866242038,39.0,0.438695163105,47.0
195,J63A,CI,2012-02-01,18.0,0.509554140127,39.5,0.0,0.0,0.0,40.0
196,J63A,CI,2012-02-01,18.0,0.467091295117,32.5,2.37791932059,218.0,4.53505304764,40.0
197,J63A,CI,2012-02-01,18.4,0.0,28.5,0.0,0.0,0.0,40.0
198,J63A,CI,2012-02-01,18.4,0.509554140127,18.5,2.33545647558,28.0,0.582483877678,40.0
199,J63A,CI,2012-02-01,21.2,0.339702760085,15.5,0.934182590234,53.0,1.10255876846,40.0
200,J63A,CI,2012-03-01,18.0,0.467091295117,32.5,0.0,0.0,0.0,50.0
201,J63A,CI,2012-03-01,18.0,0.467091295117,29.5,0.0,0.0,0.0,50.0
202,J63A,CI,2012-03-01,18.4,0.0,20.5,0.0,0.0,0.0,50.0
203,J63A,CI,2012-03-01,17.6,0.0,19.5,0.0,0.0,0.0,50.0
204,J63A,CI,2012-03-01,20.8,0.467091295117,14.5,1.6135881104,12.0,0.274725274725,50.0
205,J23A,CI,2011-11-01,18.0,0.467091295117,31.5,0.0,0.0,0.0,8.0
206,J23A,CI,2011-11-01,18.4,0.0,29.5,2.92993630573,0.0,0.0,8.0
207,J23A,CI,2011-11-01,21.6,0.0,29.5,3.01486199575,0.0,0.0,8.0
208,J23A,CI,2011-11-01,18.0,0.382165605096,16.5,2.03821656051,148.0,2.1094640821,8.0
209,J23A,CI,2011-11-01,21.2,0.339702760085,14.5,1.44373673036,225.0,3.20695553022,8.0
210,J23A,CI,2011-12-01,18.4,0.552016985138,30.5,0.0,0.0,0.0,87.0
211,J23A,CI,2011-12-01,18.8,0.0,27.5,0.0,0.0,0.0,87.0
212,J23A,CI,2011-12-01,18.4,0.552016985138,21.5,0.0,0.0,0.0,87.0
213,J23A,CI,2011-12-01,18.4,0.509554140127,17.5,2.37791932059,269.0,1.1612346212,87.0
214,J23A,CI,2011-12-01,21.2,0.424628450106,14.5,0.976645435244,566.0,2.44334124757,87.0
215,J23A,CI,2012-01-01,18.4,0.509554140127,32.5,0.0,0.0,0.0,73.0
216,J23A,CI,2012-01-01,18.4,0.467091295117,28.5,2.8025477707,377.0,2.56969531729,73.0
217,J23A,CI,2012-01-01,18.4,0.509554140127,17.5,1.44373673036,247.0,1.68359348374,73.0
218,J23A,CI,2012-01-01,21.2,0.382165605096,14.5,0.976645435244,517.0,3.52395883035,73.0
219,J23A,CI,2012-02-01,18.4,0.424628450106,32.5,0.0,0.0,0.0,46.0
220,J23A,CI,2012-02-01,21.2,1.06157112527,31.5,2.29299363057,29.0,0.320088300221,46.0
221,J23A,CI,2012-02-01,18.4,0.424628450106,30.5,0.0,0.0,0.0,46.0
222,J23A,CI,2012-02-01,18.4,0.467091295117,17.5,1.9957537155,150.0,1.65562913907,46.0
223,J23A,CI,2012-02-01,21.2,0.339702760085,15.5,0.806794055202,428.0,4.72406181015,46.0
224,J23A,CI,2012-03-01,18.4,0.424628450106,38.5,0.0,0.0,0.0,37.0
225,J23A,CI,2012-03-01,18.4,0.382165605096,33.5,0.0,0.0,0.0,37.0
226,J23A,CI,2012-03-01,21.2,1.06157112527,32.5,2.63269639066,17.0,0.320392009046,37.0
227,J23A,CI,2012-03-01,18.4,0.424628450106,29.5,2.67515923567,127.0,2.39351677346,37.0
228,J23A,CI,2012-03-01,18.4,0.382165605096,18.5,1.44373673036,132.0,2.4877497173,37.0
229,J23A,CI,2012-03-01,21.2,0.382165605096,15.5,0.636942675159,285.0,5.37127779872,37.0
230,J23A,CI,2012-03-01,18.4,0.339702760085,13.5,0.0,0.0,0.0,37.0
231,J23A,CI,2012-03-01,21.2,0.339702760085,12.5,0.0,0.0,0.0,37.0
232,J06A,CI,2011-11-01,18.4,0.636942675159,39.5,0.0,0.0,0.0,34.0
233,J06A,CI,2011-11-01,18.0,0.0,33.5,1.65605095541,0.0,0.0,34.0
234,J06A,CI,2011-11-01,18.4,0.636942675159,24.5,0.0,0.0,0.0,34.0
235,J06A,CI,2011-11-01,18.4,0.594479830149,18.5,1.57112526539,115.0,1.17574890093,34.0
236,J06A,CI,2011-11-01,21.2,0.339702760085,15.5,0.849256900212,328.0,3.35344034352,34.0
237,J06A,CI,2011-11-01,21.2,0.339702760085,11.5,0.0,0.0,0.0,34.0
238,J06A,CI,2011-12-01,18.0,0.0,32.5,3.05732484076,0.0,0.0,32.0
239,J06A,CI,2011-12-01,18.4,0.67940552017,27.5,0.0,0.0,0.0,32.0
240,J06A,CI,2011-12-01,21.2,0.0,14.5,2.12314225053,0.0,0.0,32.0
241,J06A,CI,2012-01-01,18.4,0.764331210191,32.5,3.39702760085,710.0,1.82336474999,42.0
242,J06A,CI,2012-01-01,18.4,0.72186836518,27.5,0.0,0.0,0.0,42.0
243,J06A,CI,2012-02-01,18.0,0.594479830149,33.5,2.03821656051,855.0,3.35992454906,75.0
244,J06A,CI,2012-02-01,20.8,1.10403397028,15.5,1.44373673036,119.0,0.467638621449,75.0
245,J06A,CI,2012-03-01,18.4,0.552016985138,33.5,3.14225053079,573.0,2.5001090798,95.0
246,J06A,CI,2012-03-01,18.4,0.67940552017,18.5,3.77919320594,97.0,0.423229634801,95.0
247,J06A,CI,2012-03-01,21.2,0.849256900212,15.5,1.23142250531,106.0,0.462498363803,95.0
248,G30A,CI,2011-11-01,18.0,0.424628450106,32.5,1.65605095541,241.0,5.50605437514,24.0
249,G30A,CI,2011-11-01,20.8,0.0,31.5,0.0,0.0,0.0,24.0
250,G30A,CI,2011-11-01,18.4,0.0,25.5,0.0,0.0,0.0,24.0
251,G30A,CI,2011-11-01,21.2,0.552016985138,20.5,0.0,0.0,0.0,24.0
252,G30A,CI,2011-11-01,18.4,0.467091295117,17.5,1.95329087049,46.0,1.05094813799,24.0
253,G30A,CI,2011-11-01,21.2,0.424628450106,14.5,0.934182590234,78.0,1.78204249486,24.0
254,G30A,CI,2011-12-01,18.0,0.636942675159,32.5,2.37791932059,596.0,2.83539486204,105.0
255,G30A,CI,2011-12-01,18.4,0.67940552017,17.5,3.05732484076,142.0,0.675547098002,105.0
256,G30A,CI,2011-12-01,21.2,0.467091295117,14.5,1.01910828025,188.0,0.894386298763,105.0
257,G30A,CI,2012-01-01,18.0,0.509554140127,39.5,0.0,0.0,0.0,84.0
258,G30A,CI,2012-01-01,18.0,0.509554140127,32.5,2.54777070064,1053.0,3.30104391987,84.0
259,G30A,CI,2012-01-01,18.0,0.636942675159,17.5,2.63269639066,189.0,0.592495062541,84.0
260,G30A,CI,2012-01-01,21.2,0.339702760085,14.5,1.01910828025,292.0,0.915389197154,84.0
261,G30A,CI,2012-02-01,18.0,0.467091295117,33.5,2.42038216561,496.0,4.78302796528,65.0
262,G30A,CI,2012-02-01,18.4,0.0,29.5,0.0,0.0,0.0,65.0
263,G30A,CI,2012-02-01,18.4,0.467091295117,25.5,0.0,0.0,0.0,65.0
264,G30A,CI,2012-02-01,18.4,0.509554140127,20.5,0.0,0.0,0.0,65.0
265,G30A,CI,2012-02-01,18.4,0.509554140127,18.5,3.52441613588,47.0,0.453230472517,65.0
266,G30A,CI,2012-02-01,20.8,0.424628450106,15.5,1.10403397028,73.0,0.703953712633,65.0
267,G30A,CI,2012-03-01,18.4,0.467091295117,39.5,0.0,0.0,0.0,63.0
268,G30A,CI,2012-03-01,18.0,0.0,34.5,2.42038216561,0.0,0.0,63.0
269,G30A,CI,2012-03-01,18.4,0.552016985138,19.5,3.69426751592,34.0,0.456621004566,63.0
270,G30A,CI,2012-03-01,20.8,0.0,15.5,0.891719745223,0.0,0.0,63.0
271,G03A,CI,2011-11-01,18.8,0.67940552017,33.5,1.74097664544,172.0,1.81587837838,26.0
272,G03A,CI,2011-11-01,18.4,0.0,29.5,0.0,0.0,0.0,26.0
273,G03A,CI,2011-11-01,18.4,1.01910828025,18.5,2.42038216561,152.0,1.60472972973,26.0
274,G03A,CI,2011-11-01,20.8,1.10403397028,15.5,0.594479830149,315.0,3.32559121622,26.0
275,G03A,CI,2011-11-01,21.2,0.0,12.5,0.0,0.0,0.0,26.0
276,G03A,CI,2011-12-01,18.4,0.67940552017,33.5,2.03821656051,211.0,1.55961268386,64.0
277,G03A,CI,2011-12-01,18.4,0.934182590234,18.5,0.0,0.0,0.0,64.0
278,G03A,CI,2011-12-01,20.8,1.01910828025,15.5,0.764331210191,450.0,3.32618818834,64.0
279,G03A,CI,2012-01-01,18.4,0.636942675159,33.5,2.50530785563,274.0,1.16190314647,89.0
280,G03A,CI,2012-01-01,18.4,1.01910828025,18.5,2.67515923567,369.0,1.56475277754,89.0
281,G03A,CI,2012-01-01,20.8,0.67940552017,15.5,0.764331210191,802.0,3.40089899076,89.0
282,G03A,CI,2012-02-01,18.4,0.594479830149,33.5,2.8025477707,321.0,1.07624220479,78.0
283,G03A,CI,2012-02-01,18.4,1.01910828025,18.5,2.71762208068,403.0,1.35117012003,78.0
284,G03A,CI,2012-02-01,21.2,0.849256900212,15.5,0.67940552017,986.0,3.30584054181,78.0
285,G03A,CI,2012-03-01,18.4,0.636942675159,33.5,2.20806794055,74.0,0.951156812339,38.0
